title,price,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lenovo IdeaPad 3 12th Gen Intel Core i5-1235U 15.6"" (39.62cm) FHD Thin and Light Laptop (8GB/512GB SDD/Windows 11/Office 2021/Backlit/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00EDIN  ","45,999",https://amezon.in//sspa/click?ie=UTF8&spc=MTozNTkzMzc0NzU0MDk5Nzc3OjE3MjMxODAxMTE6c3BfYXRmX25leHQ6MzAwMDUwNDMxMDI4NzMyOjowOjo&url=%2FLenovo-i5-1235U-Anti-Glare-Warranty-82RK00EDIN%2Fdp%2FB0B7R7FF23%2Fref%3Dsr_1_130_sspa%3Fcrid%3D18GH7ZDODC7UD%26dib%3DeyJ2IjoiMSJ9.quKT10koVWFyrU4mdMVswsFD6WUpc7PqGsfw-biz8E_IdtQo3omBcHI1wtqNGqqnBz6sDyKeO_qzEA--D23ilCORNAg6h7-q9keiank4YKeyd3SRWNnKiXrW4yzTWOl6WkQegQtjC4nOmmfirpQi3GNKNcLtM7W3qm76T4wNCwKVR8AH-Fx8ZENWPHparrNS9li3HywPYrVl5Hi4t15UwQRUGNqNV_x2Cb3M9Hc92Gk.mjkzHwIO65WhzDCz9e5rWVz8Drnsy8QA3Srq03-TEIg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723180111%26sprefix%3Dl%252Caps%252C256%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lenovo IdeaPad 3 12th Gen Intel Core i5-1235U 15.6"" (39.62cm) FHD Thin and Light Laptop (8GB/512GB SDD/Windows 11/Office 2021/Backlit/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00EDIN  ","45,999",https://amezon.in//Lenovo-i5-1235U-Anti-Glare-Warranty-82RK00EDIN/dp/B0B7R7FF23/ref=sr_1_232?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.JRmqnlQQKcNV6XW_4ysxkstBMZM2egXJHB0IKSCCvVWayQf088QRO-r4AwKuDWIKVHGXnfDNStVlrR0N88VGJmFeIM2CVEsB078tSDzUEqd4JIrcK8SftXhRcHk9ez8Sf0Um1lCdyzMcNbHhyc3NdFaj3B1h8UOF6tpRGWSaHCIL8ETMEwE01k5RkyxdSp1Y7nF4Y_fvmM7hpr_Rceb1PqKmhbXMJ2YMVUyH5H6Z6ZA.AKaHDzIjuM2VHc6uCS11YFdVdit7k0LxHQRxDMPXiA4&dib_tag=se&keywords=laptop&qid=1723180196&sprefix=l%2Caps%2C256&sr=8-232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Acer Aspire Lite AMD Ryzen 7 5700U Premium Thin and Light Laptop (Windows 11 Home/16 GB RAM/1 TB SSD/MSO) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","45,990",https://amezon.in//sspa/click?ie=UTF8&spc=MTozNTQ3OTkxMzUzMDQwOTAzOjE3MjMxODAwNTU6c3BfbXRmOjMwMDIyOTMxNjIzNDczMjo6MDo6&url=%2FAcer-Premium-Windows-AL15-41-Display%2Fdp%2FB0CWV1XCRP%2Fref%3Dsr_1_75_sspa%3Fcrid%3D18GH7ZDODC7UD%26dib%3DeyJ2IjoiMSJ9.ADRqTy06hdTuOos1h0zf1zO3MB1k_hP6fO1sHtrGf3jxFvn-eIsxRfxtob1sVyhqJKgQYhsj-i_Z66Xp2o-21yg4lwspfzJUCBWXDdhIbb2TH89VMPtvN3HeyW2bHcLkbc04O1PmLFige5SIOlOMsEM_up9snQisp_QETaPvsZ6s8NEHL2ohIQkQFsRRihX3UP9Bo5GZR3yuI6S3ly6_RGz1tGfoC1uwXUebmOZ4x-8.LkcuRa1Gpn1PYJaixmksjrcZ3tO91vHtfzres_xca4E%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723180055%26sprefix%3Dl%252Caps%252C256%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Acer Aspire Lite 12th Gen Intel Core i5-1235U Premium Laptop (16 GB RAM/1 TB SSD/Win11 Home/Intel Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, White Backlit Keyboard, Steel Gray, 1.59KG  ","45,990",https://amezon.in//Acer-i5-1235U-Graphics-AL15-52-Keyboard/dp/B0D4Z942ZC/ref=sr_1_83?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.nxDyuMXFr3ZzforqIpjzbN99do7MuVswDiFOG3chtjuTWPwHalr_kMljZstaTJzKGnqNS-RlO3TUXPn1I5CPTUdZx-2Au4qFSVdh1-p_6gF3orBrhNi9NXedwbzcnLWoTBntjovRHwJcxZyV1hOzMuv3rXoZ7cwfOUFKh3xS0nf3CvebBLNGSckBVfwTeO43236n1B68GaJH_G-eiBc-SD7eiCmFjAt6YO3fENzDqv0.zL0ox4OSQoLLr6vTluOSw3_nqcwU8bhoH5aKTHfovOY&dib_tag=se&keywords=laptop&qid=1723180069&sprefix=l%2Caps%2C256&sr=8-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lenovo IdeaPad Slim 3 AMD Ryzen 7 5700U 15.6"" FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/Arctic Grey/1.65Kg), 82KU024JIN  ","45,990",https://amezon.in//sspa/click?ie=UTF8&spc=MTo2NzIyODQxNzIxMDc0MDU6MTcyMzE4MDA4MzpzcF9hdGZfbmV4dDozMDAxNjgxMjc1NTk3MzI6OjA6Og&url=%2FLenovo-IdeaPad-Laptop-Windows-82KU024JIN%2Fdp%2FB0CP2DWWFS%2Fref%3Dsr_1_98_sspa%3Fcrid%3D18GH7ZDODC7UD%26dib%3DeyJ2IjoiMSJ9.HRMzyn3X6uQvUpbW39ehTgUZ09f-bzgo0y5ABx76HUzegyAp6QsF4iREDhk7SDje9Iw8oGqj61GCDgMKPyBuDGxmqK06bUAB8rrByp68XV8xGhCTxVhU81VP5FPT6rAT75Dz7iVzhMRGXoN0N78wmGRQzfsAC5Ghzl0pAYl_S3OJ1DR63HHbe80VUehkWN6m9MqtM1q-3EU2h5BwEQ8nDEbwFVPe5ZXjYeLZAlT1-RE.EcIOEjITm8nNFVMeP7zjZcv3gcQrr6Vbu8djacaypBw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723180082%26sprefix%3Dl%252Caps%252C256%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ASUS Vivobook 15 (2024), Thin & Light Laptop,15.6"" (39.62cm) FHD, Intel Core 3 Processor 100U, (8GB RAM /512GB SSD/Windows 11/Office 2021/Quiet Blue/1.7 Kg), X1504VAP-NJ322WS  ","45,990",https://amezon.in//sspa/click?ie=UTF8&spc=MTozNTkzMzc0NzU0MDk5Nzc3OjE3MjMxODAxMTE6c3BfYnRmOjMwMDIzMDAxNTA3NzEzMjo6MDo6&url=%2FASUS-Vivobook-39-62cm-Processor-X1504VAP-NJ322WS%2Fdp%2FB0CXPXJT5P%2Fref%3Dsr_1_150_sspa%3Fcrid%3D18GH7ZDODC7UD%26dib%3DeyJ2IjoiMSJ9.quKT10koVWFyrU4mdMVswsFD6WUpc7PqGsfw-biz8E_IdtQo3omBcHI1wtqNGqqnBz6sDyKeO_qzEA--D23ilCORNAg6h7-q9keiank4YKeyd3SRWNnKiXrW4yzTWOl6WkQegQtjC4nOmmfirpQi3GNKNcLtM7W3qm76T4wNCwKVR8AH-Fx8ZENWPHparrNS9li3HywPYrVl5Hi4t15UwQRUGNqNV_x2Cb3M9Hc92Gk.mjkzHwIO65WhzDCz9e5rWVz8Drnsy8QA3Srq03-TEIg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723180111%26sprefix%3Dl%252Caps%252C256%26sr%3D8-150-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen,Thin and Light Laptop,15.6"" (39.62 cm) FHD, (8GB RAM/512GB/Windows11/Office 2021/Blue/1.7 kg), X1502ZA-EJ523WS  ","45,990",https://amezon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ523WS/dp/B0C5N3G2MD/ref=sr_1_21?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.WHsPoHMUsU2nSOWwvHEpkmLIVCuaxr8NZMVRTX_X08v2l_w8cIL2cXxwmjDTGR_taMKSbq9BYaWMMIk18BkekyxX4o6wpZQLfS00BRLqapLIo3wsIcgXiM11KZYVI9N1O9_gMi6n9gqlvj20SSQZBNBd8tCUX8-piytYZTdGyEg8hwlxMA2d1mjkorN6Q1foLCOqexYr5Myo2kCmtlfbQhsFQozQHrH9e--c_MRnb7I.jaS9MTHxh32banzVPMv5MSVFtNZ0mE_LjQIJ-wFarAg&dib_tag=se&keywords=laptop&qid=1723180014&sprefix=l%2Caps%2C256&sr=8-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP Laptop 15, 12th Gen i5-1235U, 15.6-inch (39.6 cm), FHD, Anti-glare, 8GB DDR4, 512GB SSD, Intel Iris Xá¶± Graphics, Backlit Keyboard, Dual Speakers, (Win 11, MSO 2021, Silver, 1.69 kg), 15s-fy5007TU  ","45,980",https://amezon.in//HP-i5-1235U-15-6-inch-Anti-Glare-15s-fy5007TU/dp/B0CJBP38HR/ref=sr_1_95?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.nxDyuMXFr3ZzforqIpjzbN99do7MuVswDiFOG3chtjuTWPwHalr_kMljZstaTJzKGnqNS-RlO3TUXPn1I5CPTUdZx-2Au4qFSVdh1-p_6gF3orBrhNi9NXedwbzcnLWoTBntjovRHwJcxZyV1hOzMuv3rXoZ7cwfOUFKh3xS0nf3CvebBLNGSckBVfwTeO43236n1B68GaJH_G-eiBc-SD7eiCmFjAt6YO3fENzDqv0.zL0ox4OSQoLLr6vTluOSw3_nqcwU8bhoH5aKTHfovOY&dib_tag=se&keywords=laptop&qid=1723180069&sprefix=l%2Caps%2C256&sr=8-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dell 15 Thin & Light Laptop, 12th Gen Intel Core i5-1235U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD Display, Windows 11 + MSO'21, 15 Month McAfee Antivirus, Black, Spill-Resistant Keyboard,1.66kg  ","44,990",https://amezon.in//sspa/click?ie=UTF8&spc=MTo2OTI1MTIxOTY5Mjc4NjIxOjE3MjMxODAwMDA6c3BfYXRmOjMwMDEzNzkwMzc3NzczMjo6MDo6&url=%2FDell-i5-1235U-Processor-Antivirus-Spill-Resistant%2Fdp%2FB0CSG4G18G%2Fref%3Dsr_1_2_sspa%3Fcrid%3D18GH7ZDODC7UD%26dib%3DeyJ2IjoiMSJ9.Lqp-nSYvasKRMiQy_coFxYIz1XJBS57HAe3QOUI_fEmwXhkSrVs8Szv93LneXiwzmynfdtgc0icc5fVKGKOKmqhKffnCZXFBjk-6GuWAYSaQt6BEysecc_CWuprVw3WKs-rRH23Y8BqyFnxkVx5PypKmcH2quDpg7ASY31NFbFnpKUByDPR2E9H0YChke_c38_sNtoEo0-4LzZXyRB5s-jXuWtp1fth-Th-BnvHGbc4.eAalXTBiTkL0XszNt_vG1I2WQGYAZ5qHVT4rwd6XwKE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723179999%26sprefix%3Dl%252Caps%252C256%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[Smart Choice] Lenovo IdeaPad Gaming 3 Laptop AMD Ryzen 5 5500H 15.6"" (39.62cm) FHD IPS 300nits 144Hz (8GB/512GB SSD/Win 11/NVIDIA RTX 2050 4GB/Alexa/3 Month Game Pass/Shadow Black/2.32Kg), 82K20289IN  ","44,990",https://amezon.in//sspa/click?ie=UTF8&spc=MTo2MDQ5MDMzMzU4ODIxNzQxOjE3MjMxODAwMDA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDExOTY4MTY1MjQzMjo6NDo6&url=%2FLenovo-IdeaPad-39-62cm-300nits-82K20289IN%2Fdp%2FB0CL5L59Z9%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.bc795e26-5dd9-4d55-a433-6dcc07786424%253Aamzn1.sym.bc795e26-5dd9-4d55-a433-6dcc07786424%26crid%3D18GH7ZDODC7UD%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.iqbOdM9ZnSWhDMLVreNtWlSqhRNaSkN9D-AvukIIBhF-3cZ34KxyoM443tdMg2FIOQf7SMJZkOSr2RPLCTuVgg.4vqoqSIUV-xYbbWVNVJm67NX6qv48Q7i1l8SJFFA5yk%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CL5L59Z9%26pd_rd_r%3D54330a50-0b8a-46e7-b65a-f558df6b63cd%26pd_rd_w%3DbPQnJ%26pd_rd_wg%3DiV1Vk%26pf_rd_p%3Dbc795e26-5dd9-4d55-a433-6dcc07786424%26pf_rd_r%3DFBG7Q63JP5HRVNABYZH0%26qid%3D1723179999%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dl%252Caps%252C256%26sr%3D1-5-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acer Travelmate Business Laptop Intel Core i7-11th Gen (Windows 11 Home/16 GB Ram/1TB SSD/Intel Iris Xe Graphics/14.0 IPS Display/Backlit Keyboard/Fingerprint Sensor) TMP214-53  ,"44,990",https://amezon.in//Acer-Travelmate-Business-Fingerprint-TMP214-53/dp/B0CHRPJCSG/ref=sr_1_113?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.HRMzyn3X6uQvUpbW39ehTgUZ09f-bzgo0y5ABx76HUzegyAp6QsF4iREDhk7SDje9Iw8oGqj61GCDgMKPyBuDGxmqK06bUAB8rrByp68XV8xGhCTxVhU81VP5FPT6rAT75Dz7iVzhMRGXoN0N78wmGRQzfsAC5Ghzl0pAYl_S3OJ1DR63HHbe80VUehkWN6m9MqtM1q-3EU2h5BwEQ8nDEbwFVPe5ZXjYeLZAlT1-RE.EcIOEjITm8nNFVMeP7zjZcv3gcQrr6Vbu8djacaypBw&dib_tag=se&keywords=laptop&qid=1723180082&sprefix=l%2Caps%2C256&sr=8-113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Metal Laptop (Windows 11 Home/16GB RAM/512GB SSD/Intel Iris Xe Graphics/MSO) AL15-52, 39.62cm (15.6"") Full HD Display, Steel Gray, 1.59 KG  ","44,990",https://amezon.in//Acer-i5-1235U-Windows-Graphics-AL15-52/dp/B0CY1YWC3Y/ref=sr_1_193?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.MYV3zhrZnqFDdLjhJWnEwgBj0j1rDtsP6nAeON_eFrGes-okiKomW6VEnmA9rO1_LvYU09SmUtJbqW9aBG85B2b97k7KnxCzAb88xOIbt-fIxpfRu4nEBDZ8IddJNh60KNaj7EUaIL5egWXEJA2gd4iziaTs6EQ-UcvcGJGB5PsxYl_AioySXZRjp5akBMoqHtwySRl7twSJCpt4aBqYqfS_ZQs8z1SMUyM4swxCq-A.5N4Zh6aU--iN8AsxFx93OEIzKCHNBnezvdd_sXHYYJo&dib_tag=se&keywords=laptop&qid=1723180152&sprefix=l%2Caps%2C256&sr=8-193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Acer Aspire Lite 12th Gen Intel Core i5-1235U Premium Laptop (16GB RAM/512GB SSD/Win11 Home&Student/Intel Graphics/MSO) AL15-52, 39.62cm (15.6"") Full HD Display, Backlit Keyboard, Steel Gray, 1.59KG  ","44,990",https://amezon.in//Acer-i5-1235U-Graphics-AL15-52-Keyboard/dp/B0D4Z8WJY4/ref=sr_1_25?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.WHsPoHMUsU2nSOWwvHEpkmLIVCuaxr8NZMVRTX_X08v2l_w8cIL2cXxwmjDTGR_taMKSbq9BYaWMMIk18BkekyxX4o6wpZQLfS00BRLqapLIo3wsIcgXiM11KZYVI9N1O9_gMi6n9gqlvj20SSQZBNBd8tCUX8-piytYZTdGyEg8hwlxMA2d1mjkorN6Q1foLCOqexYr5Myo2kCmtlfbQhsFQozQHrH9e--c_MRnb7I.jaS9MTHxh32banzVPMv5MSVFtNZ0mE_LjQIJ-wFarAg&dib_tag=se&keywords=laptop&qid=1723180014&sprefix=l%2Caps%2C256&sr=8-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dell 15 Laptop, Intel Core i5-1135G7 Processor/ 8GB DDR4/ 512GB SSD/ 15.6"" (39.62cm) FHD/Mobile Connect/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Carbon Black/Thin & Light-1.69kg  ","44,990",https://amezon.in//Dell-i5-1135G7-Processor-Spill-Resistant-Keyboard/dp/B0BY2BXRB9/ref=sr_1_264?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.SwpunSTFYnvAqR6bR68DBAdHEz6bbp6_IbG7P0uSB1se_OMCHA2YlWoFYfymNzKl2weg-37XZjXIAf4Q7ta2ti8BvBDVmdWLHG9M4tF-DG3_Na0xD8H8Yymd534-7X3Ppn0irMqZvg7oA9yAJ2K7680UzK4Wl4_zEO1W2sKxOr3nxMuWY8Wjwwv4IrFqH2HWRBpIjB2YwDgpsXICqLjo2x6mquw977y3aQCt7SVNPfc.V09fFN_Ey8352jZ_pZ-YrG6NURohX-uZl3z2h9QGgZ4&dib_tag=se&keywords=laptop&qid=1723180224&sprefix=l%2Caps%2C256&sr=8-264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP Laptop 15, AMD Ryzen 5 7520U, 15.6-inch (39.6 cm), FHD, 16GB LPDDR5, 512GB SSD, AMD Radeon graphics, FHD camera w/privacy shutter, Backlit KB (Win 11, MSO 2021, Silver, 1.59 kg), fc0030AU  ","44,990",https://amezon.in//HP-15-6-inch-Graphics-Privacy-fc0030AU/dp/B0C3RCZ1P6/ref=sr_1_273?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.SwpunSTFYnvAqR6bR68DBAdHEz6bbp6_IbG7P0uSB1se_OMCHA2YlWoFYfymNzKl2weg-37XZjXIAf4Q7ta2ti8BvBDVmdWLHG9M4tF-DG3_Na0xD8H8Yymd534-7X3Ppn0irMqZvg7oA9yAJ2K7680UzK4Wl4_zEO1W2sKxOr3nxMuWY8Wjwwv4IrFqH2HWRBpIjB2YwDgpsXICqLjo2x6mquw977y3aQCt7SVNPfc.V09fFN_Ey8352jZ_pZ-YrG6NURohX-uZl3z2h9QGgZ4&dib_tag=se&keywords=laptop&qid=1723180224&sprefix=l%2Caps%2C256&sr=8-273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[Smart Choice] Lenovo IdeaPad Gaming 3 Laptop AMD Ryzen 5 5500H 15.6"" (39.62cm) FHD IPS 300nits 144Hz (8GB/512GB SSD/Win 11/NVIDIA RTX 2050 4GB/Alexa/3 Month Game Pass/Shadow Black/2.32Kg), 82K20289IN  ","44,990",https://amezon.in//Lenovo-IdeaPad-39-62cm-300nits-82K20289IN/dp/B0CL5L59Z9/ref=sr_1_32?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.WHsPoHMUsU2nSOWwvHEpkmLIVCuaxr8NZMVRTX_X08v2l_w8cIL2cXxwmjDTGR_taMKSbq9BYaWMMIk18BkekyxX4o6wpZQLfS00BRLqapLIo3wsIcgXiM11KZYVI9N1O9_gMi6n9gqlvj20SSQZBNBd8tCUX8-piytYZTdGyEg8hwlxMA2d1mjkorN6Q1foLCOqexYr5Myo2kCmtlfbQhsFQozQHrH9e--c_MRnb7I.jaS9MTHxh32banzVPMv5MSVFtNZ0mE_LjQIJ-wFarAg&dib_tag=se&keywords=laptop&qid=1723180014&sprefix=l%2Caps%2C256&sr=8-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dell 15 Thin & Light Laptop, 12th Gen Intel Core i5-1235U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD Display, Windows 11 + MSO'21, 15 Month McAfee Antivirus, Black, Spill-Resistant Keyboard,1.66kg  ","44,990",https://amezon.in//Dell-i5-1235U-Processor-Antivirus-Spill-Resistant/dp/B0CSG4G18G/ref=sr_1_33?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.WHsPoHMUsU2nSOWwvHEpkmLIVCuaxr8NZMVRTX_X08v2l_w8cIL2cXxwmjDTGR_taMKSbq9BYaWMMIk18BkekyxX4o6wpZQLfS00BRLqapLIo3wsIcgXiM11KZYVI9N1O9_gMi6n9gqlvj20SSQZBNBd8tCUX8-piytYZTdGyEg8hwlxMA2d1mjkorN6Q1foLCOqexYr5Myo2kCmtlfbQhsFQozQHrH9e--c_MRnb7I.jaS9MTHxh32banzVPMv5MSVFtNZ0mE_LjQIJ-wFarAg&dib_tag=se&keywords=laptop&qid=1723180014&sprefix=l%2Caps%2C256&sr=8-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Acer Aspire Lite 12th Gen Intel Core i5-1235U Premium Laptop (16GB RAM/512GB SSD/Win11 Home&Student/Intel Graphics/MSO) AL15-52, 39.62cm (15.6"") Full HD Display, Backlit Keyboard, Steel Gray, 1.59KG  ","44,990",https://amezon.in//sspa/click?ie=UTF8&spc=MTo0MjYxOTIyNDYyNzE1MzAyOjE3MjMxODAwMjc6c3BfYXRmX25leHQ6MzAwMjg2MjEzOTkxOTMyOjowOjo&url=%2FAcer-i5-1235U-Graphics-AL15-52-Keyboard%2Fdp%2FB0D4Z8WJY4%2Fref%3Dsr_1_34_sspa%3Fcrid%3D18GH7ZDODC7UD%26dib%3DeyJ2IjoiMSJ9.Wl2YvvwJ9n-DD7hVe_aJWEZMxFG-GMfUt1MOKfSvOwIOoQbuBc5aAY9fjCG_K8vWsBHP5z2EXjwV1lYkMfPj9GUHFaXUSYUnEQI1P9a6dkWutP40Lk-BwG8NXFNkke0Kt8qVP60YoSNti6Z79V0_l3jWVZX4yj_dSUr_fCY-FxyAdc7I4yrfCSVpv-XdLWLTGdaVtJdFaBjlU04kDPE_uNXJfvqKGXdbed_jq29DuRg.rA0Wf4Nm-3ajtpQnJe0QqdT1HGHFa8F-HblL01a-pYo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723180027%26sprefix%3Dl%252Caps%252C256%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lenovo Thinkbook 15 G5 Ryzen 5 15.6"" Fhd Antiglare 250 Nits Thin and Light Laptop (16Gb Ram/512Gb Ssd/Win 11 Home/Fingerprint Reader/Backlit/Mineral Grey/1 Year Onsite/1.7 Kg), 21Jfa016In  ","44,990",https://amezon.in//sspa/click?ie=UTF8&spc=MToyMDM3Mjk0MzEwMTM4MDg1OjE3MjMxODAwNDE6c3BfYXRmX25leHQ6MzAwMTY5MTk3MTQ2OTMyOjowOjo&url=%2FLenovo-Thinkbook-Antiglare-Fingerprint-21Jfa016In%2Fdp%2FB0CQRK5N1G%2Fref%3Dsr_1_50_sspa%3Fcrid%3D18GH7ZDODC7UD%26dib%3DeyJ2IjoiMSJ9.ouaBcyjYR3hdO4Xd_uFLlfS8wgV4c9uwEgB2v4zqPGE-4WEt-2WQYPwcZUJlWrxkgQe8CoBeDsf8Hi0xD2ltQeOOtCkZYQwvH2OgyzeNS5ESsj805pFZj2VEXtu2rXOwXydiw-g3fj-swPkDXGmk4NK-ooAwONcKi_z4esy7aXByEdE3V36uGGrVJNRCAxRKuow0XXDfJUZaDJyMwiK4_cMNnJ7AFZrPRt5m82IxFVE.5vTUX3hW8lkdSH80f8WuBBkMIpCy_nwAj2JTdTwsXFY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723180041%26sprefix%3Dl%252Caps%252C256%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
